Season,game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6,
2018,22207090,3/3/19,CTW,MIN,1,4,135,3,1,1,3539,0,Faceoff,CTW,Jamie Goldsmith,Hannah  Brandt,NA,NA,-0.8514,1.717,6,5,1.1158931,88.16532068,-0.8514,1.717,0.8514,-1.717,NA,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,0,1,20,0,0,0,Faceoff,MIN,Hannah  Brandt,Alexa Gruschow,NA,NA,-0.7722,0.221,5,5,0.143518718,88.22807679,-0.7722,0.221,0.7722,-0.221,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,1,1,18,27,93,93,Turnover,MIN,Allie Thunstrom,NA,NA,NA,66.8448,1.3685,5,5,3.53460052,22.19742506,66.8448,1.3685,66.8448,1.3685,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,2,1,18,10,110,17,Faceoff,MET,Fiona  McKenna,Kalli Funk,NA,NA,-24.3144,20.043,5,5,17.21572983,67.71963302,-24.3144,20.043,24.3144,-20.043,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,3,1,17,56,124,14,Shot,MET,Rebecca Morse,Amanda Leveille,NA,NA,-45.4608,29.818,5,5,34.40545362,52.77096797,-45.4608,29.818,45.4608,-29.818,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,4,1,17,26,154,30,BlockedShot,MIN,Lee Stecklein,NA,NA,NA,-45.837,-13.7105,5,5,17.62217665,45.28821457,45.837,13.7105,45.837,13.7105,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,5,1,17,4,176,22,BlockedShot,MET,Rebecca Russo,NA,NA,NA,48.8466,12.682,5,5,17.52813608,42.10853424,-48.8466,-12.682,48.8466,12.682,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,6,1,15,21,279,103,Shot,MIN,Emma Stauber,Katie  Fitzgerald,NA,NA,63.7164,-11.3135,5,5,24.10679588,27.69938106,63.7164,-11.3135,63.7164,-11.3135,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,7,1,14,8,352,73,Shot,MIN,Kendall Coyne Schofield,Katie  Fitzgerald,NA,NA,73.4976,3.4255,5,5,12.46018868,15.87634895,73.4976,3.4255,73.4976,3.4255,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,8,1,14,1,359,7,Shot,MIN,Kendall Coyne Schofield,Katie  Fitzgerald,NA,NA,52.371,-0.6885,5,5,1.076838007,36.63547015,52.371,-0.6885,52.371,-0.6885,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,9,1,13,50,370,11,Turnover,MET,Amanda Kessel,NA,NA,NA,-58.3704,-10.965,5,5,19.69670946,32.53311576,-58.3704,-10.965,58.3704,10.965,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,10,1,13,38,382,12,Shot,MET,Michelle Picard,Amanda Leveille,NA,NA,-44.6688,-14.0505,5,5,17.58569024,46.50453573,-44.6688,-14.0505,44.6688,14.0505,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,11,1,12,8,472,90,Shot,MET,Rebecca Russo,Amanda Leveille,NA,NA,-72.4482,16.1075,5,5,44.22059124,23.09574938,-72.4482,16.1075,72.4482,-16.1075,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,12,1,12,7,473,1,Faceoff,MET,Alexa Gruschow,Kalli Funk,NA,NA,-65.7954,19.533,5,5,40.0897589,30.33136248,-65.7954,19.533,65.7954,-19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,13,1,10,57,543,70,Shot,MIN,Chelsey Brodt Rosenthal,Katie  Fitzgerald,NA,NA,67.2408,0,5,5,0,21.7592,67.2408,0,67.2408,0,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,14,1,10,56,544,1,Shot,MIN,Chelsey Brodt Rosenthal,Katie  Fitzgerald,NA,NA,78.5862,1.0285,5,5,5.640421622,10.46446571,78.5862,1.0285,78.5862,1.0285,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,15,1,10,40,560,16,Shot,MET,Madison Packer,Amanda Leveille,NA,NA,-50.1534,-14.739,5,5,20.77751884,41.54872384,-50.1534,-14.739,50.1534,14.739,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,16,1,10,39,561,1,Faceoff,MIN,Katie McGovern,Fiona  McKenna,NA,NA,-66.9834,-19.533,5,5,41.57925268,29.43244408,-66.9834,-19.533,66.9834,19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,17,1,9,29,631,70,Shot,MET,Jenny Ryan,Amanda Leveille,NA,NA,-36.0558,-17.8245,5,5,18.60661792,55.86413083,-36.0558,-17.8245,36.0558,17.8245,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,18,1,9,28,632,1,Faceoff,MIN,Kalli Funk,Audra Richards,NA,NA,-65.7954,20.5615,5,5,41.54401989,31.00368919,-65.7954,20.5615,65.7954,-20.5615,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,19,1,8,51,669,37,Shot,MIN,Emma Stauber,Katie  Fitzgerald,NA,NA,55.1034,6.511,5,5,10.87317594,34.51626591,55.1034,6.511,55.1034,6.511,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,20,1,7,52,728,59,Penalty,MET,Rebecca Morse,Rebecca Morse,NA,2 Cross-Checking Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,21,1,7,52,728,0,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,65.6766,-18.853,5,5,38.94964284,29.99027503,65.6766,-18.853,65.6766,-18.853,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,0,0,22,1,6,52,788,60,Shot,MIN,Hannah  Brandt,Katie  Fitzgerald,NA,NA,60.588,1.3685,5,4,2.757592648,28.44493868,60.588,1.3685,60.588,1.3685,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,23,1,6,31,809,21,Goal,MIN,Katie McGovern,Jonna  Curtis,Lee Stecklein,NA,71.4186,7.412,5,4,22.85940754,19.0799206,71.4186,7.412,71.4186,7.412,Amanda Leveille,Katie  Fitzgerald,Jonna Curtis,Amy Schlagel,Katie McGovern,Meaghan Pezon,Lee Stecklein,NA,Rebecca Morse,Madison Packer,Rebecca Russo,Chelsea Ziadie,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,24,1,6,31,809,0,Faceoff,MIN,Katie McGovern,Fiona  McKenna,NA,NA,-0.0594,0,5,4,0,88.9406,-0.0594,0,0.0594,0,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,25,1,6,0,840,31,Shot,MIN,Allie Thunstrom,Katie  Fitzgerald,NA,NA,66.0726,2.057,5,4,5.126735395,23.01949,66.0726,2.057,66.0726,2.057,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,26,1,5,0,900,60,Turnover,MIN,Kalli Funk,NA,NA,NA,-50.1534,-38.386,5,5,44.65830332,54.61266637,-50.1534,-38.386,50.1534,38.386,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,27,1,4,36,924,24,Shot,MET,Audra Richards,Amanda Leveille,NA,NA,-60.3306,-4.114,5,5,8.166080105,28.96307118,-60.3306,-4.114,60.3306,4.114,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,28,1,3,31,989,65,Shot,MET,Courtney Burke,Amanda Leveille,NA,NA,-38.016,0.6885,5,5,0.773688735,50.98864862,-38.016,0.6885,38.016,-0.6885,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,29,1,2,38,1042,53,Faceoff,MET,Audra Richards,Hannah  Brandt,NA,NA,-65.7954,19.8815,5,5,40.58968178,30.55695507,-65.7954,19.8815,65.7954,-19.8815,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,30,1,2,24,1056,14,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,-65.3994,-19.8815,5,5,40.1112901,30.85874856,-65.3994,-19.8815,65.3994,19.8815,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,31,1,2,13,1067,11,Turnover,MIN,Chelsey Brodt Rosenthal,NA,NA,NA,-61.8948,37.0175,5,5,53.78741776,45.8801392,-61.8948,37.0175,61.8948,-37.0175,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,32,1,0,40,1160,93,Shot,MIN,Jonna  Curtis,Katie  Fitzgerald,NA,NA,-40.7484,-12.682,5,5,14.72602672,49.8903801,-40.7484,-12.682,40.7484,12.682,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,33,1,0,40,1160,0,Faceoff,MIN,Hannah  Brandt,Alexa Aramburu,NA,NA,-65.3994,-19.533,5,5,39.61280477,30.63537839,-65.3994,-19.533,65.3994,19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,34,1,0,21,1179,19,Penalty,MET,Fiona  McKenna,Fiona  McKenna,NA,2 Hooking Minor,71.5572,9.5965,5,5,28.81825805,19.9083923,71.5572,9.5965,71.5572,9.5965,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,20,0,1200,21,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,-0.0594,0.6885,5,4,0.443524737,88.94326484,-0.0594,0.6885,0.0594,-0.6885,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,19,4,1256,56,BlockedShot,MET,Madison Packer,NA,NA,NA,-47.4012,6.171,5,4,8.438040317,42.05402956,-47.4012,6.171,47.4012,-6.171,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,18,46,1274,18,Shot,MIN,Amanda Boulier,Katie  Fitzgerald,NA,NA,-51.7176,-26.0525,5,4,34.94539444,45.48307494,-51.7176,-26.0525,51.7176,26.0525,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,18,44,1276,2,Shot,MIN,Hannah  Brandt,Katie  Fitzgerald,NA,NA,-57.9744,0.34,5,4,0.627861678,31.02746292,-57.9744,0.34,57.9744,-0.34,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,18,6,1314,38,Shot,MET,Rebecca Russo,Amanda Leveille,NA,NA,77.418,11.6535,5,5,45.17630932,16.4300574,77.418,11.6535,77.418,11.6535,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,18,6,1314,0,Faceoff,MET,Alexa Gruschow,Katie McGovern,NA,NA,65.6766,20.2215,5,5,40.92544533,30.86891721,65.6766,20.2215,65.6766,20.2215,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,17,57,1323,9,Shot,MET,Amanda Kessel,Amanda Leveille,NA,NA,69.597,2.057,5,5,6.051581501,19.51173129,69.597,2.057,69.597,2.057,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,16,10,1430,107,BlockedShot,MIN,Kalli Funk,NA,NA,NA,72.3294,-14.739,5,5,41.48090628,22.25189937,72.3294,-14.739,72.3294,-14.739,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,1,0,35,2,15,50,1450,20,BlockedShot,MET,Alexa Aramburu,NA,NA,NA,-62.271,0.34,5,5,0.728778273,26.73116236,-62.271,0.34,62.271,-0.34,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,15,48,1452,2,Goal,MIN,Hannah  Brandt,Kate Schipper,Lee Stecklein,NA,-73.3986,-7.6755,5,5,26.19603646,17.38726494,-73.3986,-7.6755,73.3986,7.6755,Amanda Leveille,Katie  Fitzgerald,Kendall Coyne Schofield,Lee Stecklein,Kate Schipper,Hannah  Brandt,Amanda Boulier,NA,Alexa Aramburu,Rebecca Morse,Jenny Ryan,Kiira Dosdall,Fiona  McKenna,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,15,48,1452,0,Faceoff,MIN,Hannah  Brandt,Alexa Gruschow,NA,NA,-1.2276,0,5,5,0,87.7724,-1.2276,0,1.2276,0,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,15,22,1478,26,Faceoff,MIN,Katie McGovern,Kristin Lewicki,NA,NA,23.7996,19.533,5,5,16.67737743,68.06342813,23.7996,19.533,23.7996,19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,14,15,1545,67,Faceoff,MIN,Kalli Funk,Alexa Aramburu,NA,NA,23.7996,19.533,5,5,16.67737743,68.06342813,23.7996,19.533,23.7996,19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,13,27,1593,48,Shot,MIN,Kendall Coyne Schofield,Katie  Fitzgerald,NA,NA,-78.3288,-8.228,5,5,37.63392309,13.47495801,-78.3288,-8.228,78.3288,8.228,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,13,27,1593,0,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,-65.0232,-19.193,5,5,38.6766483,30.71250864,-65.0232,-19.193,65.0232,19.193,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,13,12,1608,15,Faceoff,MIN,Hannah  Brandt,Alexa Gruschow,NA,NA,-66.5874,-19.193,5,5,40.57505258,29.50755645,-66.5874,-19.193,66.5874,19.193,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,12,25,1655,47,Turnover,MIN,Hannah  Brandt,NA,NA,NA,-10.6326,10.285,5,5,7.476811918,79.03942439,-10.6326,10.285,10.6326,-10.285,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,12,14,1666,11,Faceoff,MET,Kristin Lewicki,Katie McGovern,NA,NA,66.8448,-18.853,5,5,40.3961706,29.09103807,66.8448,-18.853,66.8448,-18.853,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,10,18,1782,116,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,-65.0232,-20.91,5,5,41.09145571,31.81375549,-65.0232,-20.91,65.0232,20.91,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,10,0,1800,18,Shot,MET,Amanda Kessel,Amanda Leveille,NA,NA,69.9732,-5.8225,5,5,17.01493455,19.89775426,69.9732,-5.8225,69.9732,-5.8225,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,9,25,1835,35,Faceoff,MIN,Katie McGovern,Kristin Lewicki,NA,NA,66.0726,-18.853,5,5,39.43016123,29.68335021,66.0726,-18.853,66.0726,-18.853,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,7,36,1944,109,Shot,MIN,Amy Schlagel,Katie  Fitzgerald,NA,NA,-39.9762,18.1645,5,5,20.33088265,52.28079979,-39.9762,18.1645,39.9762,-18.1645,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,7,26,1954,10,Shot,MIN,Kendall Coyne Schofield,Katie  Fitzgerald,NA,NA,-73.2402,14.739,5,5,43.08301618,21.57798455,-73.2402,14.739,73.2402,-14.739,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,7,3,1977,23,BlockedShot,MET,Alexa Aramburu,NA,NA,NA,-52.1136,23.307,5,5,32.28710901,43.6328174,-52.1136,23.307,52.1136,-23.307,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,6,34,2006,29,Shot,MIN,Kendall Coyne Schofield,Katie  Fitzgerald,NA,NA,-74.8044,-4.8025,5,5,18.69114368,14.98596229,-74.8044,-4.8025,74.8044,4.8025,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,5,36,2064,58,Shot,MET, Kelsey  Koelzer,Amanda Leveille,NA,NA,71.5572,-10.965,5,5,32.15454196,20.60297301,71.5572,-10.965,71.5572,-10.965,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,5,13,2087,23,Shot,MET,Jenny Ryan,Amanda Leveille,NA,NA,42.1938,-20.2215,5,5,23.36560465,50.98754182,42.1938,-20.2215,42.1938,-20.2215,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,5,7,2093,6,Faceoff,MET,Alexa Aramburu,Kalli Funk,NA,NA,66.0726,19.8815,5,5,40.93020121,30.34698853,66.0726,19.8815,66.0726,19.8815,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,5,4,2096,3,Faceoff,MET,Alexa Aramburu,Kalli Funk,NA,NA,66.0726,20.5615,5,5,41.88604241,30.79676855,66.0726,20.5615,66.0726,20.5615,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,4,19,2141,45,Shot,MET,Kiira Dosdall,Amanda Leveille,NA,NA,37.1052,-20.2215,5,5,21.28903802,55.69541569,37.1052,-20.2215,37.1052,-20.2215,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,4,19,2141,0,Faceoff,MIN,Hannah  Brandt,Alexa Gruschow,NA,NA,65.2806,-19.533,5,5,39.47156234,30.7269918,65.2806,-19.533,65.2806,-19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,3,26,2194,53,BlockedShot,MET,Chelsea Ziadie,NA,NA,NA,-47.7972,-1.717,5,5,2.3862448,41.23855983,-47.7972,-1.717,47.7972,1.717,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,3,6,2214,20,Faceoff,MET,Kristin Lewicki,Katie McGovern,NA,NA,23.7996,19.8815,5,5,16.95798984,68.16425898,23.7996,19.8815,23.7996,19.8815,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,2,50,2230,16,Shot,MET,Courtney Burke,Amanda Leveille,NA,NA,39.4614,-20.2215,5,5,22.20512751,53.50684024,39.4614,-20.2215,39.4614,-20.2215,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,2,30,2250,20,BlockedShot,MET,Fiona  McKenna,NA,NA,NA,-51.7176,-10.965,5,5,16.38895791,38.86140212,-51.7176,-10.965,51.7176,10.965,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,2,30,2250,0,Faceoff,MIN,Katie McGovern,Alexa Aramburu,NA,NA,-66.1914,-19.533,5,5,40.57633649,30.02949089,-66.1914,-19.533,66.1914,19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,35,2,1,35,2305,55,Shot,MET,Amanda Kessel,Amanda Leveille,NA,NA,61.7562,-7.5395,5,5,15.4689945,28.26780322,61.7562,-7.5395,61.7562,-7.5395,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,36,2,0,57,2343,38,Shot,MIN,Brooke  White-Lancette,Katie  Fitzgerald,NA,NA,-76.7646,11.6535,5,5,43.60463134,16.8970138,-76.7646,11.6535,76.7646,-11.6535,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,37,2,0,53,2347,4,Penalty,MIN,Kate Schipper,Kate Schipper,NA,2 Body Checking Minor,-76.7646,23.647,5,5,62.64210948,26.62490605,-76.7646,23.647,76.7646,-23.647,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,38,2,0,53,2347,0,Faceoff,MET,Alexa Gruschow,Hannah  Brandt,NA,NA,65.6766,-19.533,5,5,39.94567221,30.42234502,65.6766,-19.533,65.6766,-19.533,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,39,2,0,39,2361,14,Shot,MET,Jenny Ryan,Amanda Leveille,NA,NA,74.6856,16.796,4,5,49.5606866,22.06825012,74.6856,16.796,74.6856,16.796,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207005,6/10/18,MIN,MET,2,0,40,3,20,0,2400,39,Faceoff,MIN,Hannah  Brandt,Alexa Gruschow,NA,NA,1.1088,1.0285,4,5,0.67044277,87.89721753,1.1088,1.0285,1.1088,1.0285,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
